Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
-0.22809725003466103,0.0,0.0,-0.5203962655657902,1.4454666423137361,0.9159106197478905,0.9261720912305091,2.7349967178124115,0.9178692045913331,0.0,0.6287551979811209,0.8200779906713972,2.849308583289582,0.0,2.736382458759641,2.8692585107694564,0.05729834175564831,-0.22351757790861262,-0.588953011278739,-0.5864574965031636,-0.5400205821823412,-0.7384612712965253,-0.5202813609119199,-0.5889131459460466,-0.07016387540373463,-0.539912501073409,-0.5813365977645635,-0.06648529268604199,-0.06579558428758182,-0.06814747362466717,-0.06836260526560876,-0.6258779104092228,0.0,0.0,0.0,0.0,1.4089291834025568,0.9160980383428289,-0.19144294007004173,-0.2557889899657233,0.0,2.849308583289582,2.0388647058859637,2.6849823200482623,3.523357464861274,3.5360820082390974,0.9172990963340726,0.0,0.9293196166721077,1.1916082448228371,0.0,0.0,0.0,-0.941978738434139,2.0219194883011857,0.6287551979811209,2.736382458759641,0.0,0.0,0.0,2.2105148232791563,0.9333307759158864,0.0848685722642358,-0.6328365321756877,-0.07927722270682445,-0.584644010972685,-0.06421042520716432,0.930105563763082,-0.8147400426846423,0.9293196166721077,0.0,-0.027790196065376475,0.0,-0.027790196065376475,-0.027790196065376475,-0.5513822883888317,-0.053318575828619756,-0.5270106420339441,-0.5589304546937768,1
0.1653294735462877,0.0,0.0,-0.520019922783309,0.8165947914369808,0.9159106197478905,0.9261720912305091,0.4831407412418238,0.9178692045913331,0.0,0.9708154407171783,0.9359632754767377,0.4349769040490581,0.0,0.48285045156112233,0.42611953705258193,-0.3411440152754091,-0.3221165164842721,-0.5887835165691369,-0.5863273493002337,-0.5398577638274508,-0.7384612712965253,-0.5200316829328656,-0.5887088112103408,-0.07048179136690029,-0.5399137253002027,-0.5810813262133447,-0.06588538224028913,-0.06504584339237968,-0.06711320046361254,-0.06762365012937901,-0.6258779104092228,0.0,0.0,0.0,0.0,0.8249761409359249,0.9160980383428289,-0.3315230097132345,-0.312030186921019,0.0,0.4349769040490581,0.7035530633244022,0.49778612260997007,0.05259571605307316,-0.2827988710866976,0.9172990963340726,0.0,0.9293196166721077,0.8669122394292218,0.0,0.0,0.0,1.0615950861718073,0.7075337254679366,0.9708154407171783,0.48285045156112233,0.0,0.0,0.0,0.6661038150211877,0.9333307759158864,-0.3563266654193802,-0.6328365321756877,-0.07927722270682445,-0.584644010972685,-0.06421042520716432,0.930105563763082,-0.8147400426846423,0.9293196166721077,0.0,-0.027790196065376475,0.0,-0.027790196065376475,-0.027790196065376475,-0.5513822883888317,-0.053318575828619756,-0.5270106420339441,-0.5589304546937768,0
1.037392916533267,0.0,0.0,-0.5200351624704513,1.4454666423137361,0.9159106197478905,0.9261720912305091,2.7349967178124115,0.9178692045913331,0.0,0.6287551979811209,0.8200779906713972,2.849308583289582,0.0,2.736382458759641,2.8692585107694564,-0.033866988511307226,-0.2827276063490834,-0.5888652037093952,-0.5864263884035955,-0.5399163893169727,-0.7240077336998026,-0.5200567281903302,-0.5888585017532966,-0.06996780126086818,-0.5398287095506474,-0.5813465127508315,-0.06563736183218438,-0.0647358787232906,-0.06811926371603201,-0.06761529033524272,2.708039032049072,0.0,0.0,0.0,0.0,1.4089291834025568,0.9160980383428289,-0.2554349572559422,-0.3100391936922792,0.0,2.849308583289582,2.0388647058859637,2.6849823200482623,3.523357464861274,3.5360820082390974,0.9172990963340726,0.0,0.9293196166721077,1.1916082448228371,0.0,0.0,0.0,-0.941978738434139,2.0219194883011857,0.6287551979811209,2.736382458759641,0.0,0.0,0.0,2.2105148232791563,0.9333307759158864,-0.09984104038645307,-0.6328365321756877,-0.07927722270682445,-0.584644010972685,-0.06421042520716432,0.930105563763082,-0.8147400426846423,0.9293196166721077,0.0,-0.027790196065376475,0.0,-0.027790196065376475,-0.027790196065376475,-0.5513822883888317,-0.053318575828619756,-0.5270106420339441,-0.5589304546937768,1
-0.33180998781033194,0.0,0.0,-0.5208858728027108,0.8165947914369808,0.9159106197478905,0.9261720912305091,0.4831407412418238,0.9178692045913331,0.0,0.9708154407171783,0.9359632754767377,0.4349769040490581,0.0,0.48285045156112233,0.42611953705258193,-0.20124868532029752,-0.16259945059751504,-0.5890174816591266,-0.5865776072337424,-0.5402146856012455,-0.721117026180458,-0.5208197048481435,-0.5889484291360206,-0.07030698816478902,-0.5401067450579928,-0.5814069469528463,-0.06762937865437808,-0.06722541109616836,-0.06903498141803235,-0.06875095570230408,1.3537090072995597,0.0,0.0,0.0,0.0,0.8249761409359249,0.9160980383428289,-0.17348952263164263,-0.15125984224252098,0.0,0.4349769040490581,0.7035530633244022,0.49778612260997007,0.05259571605307316,-0.2827988710866976,0.9172990963340726,0.0,0.9293196166721077,0.8669122394292218,0.0,0.0,0.0,1.0615950861718073,0.7075337254679366,0.9708154407171783,0.48285045156112233,0.0,0.0,0.0,0.6661038150211877,0.9333307759158864,-0.22948450379956783,-0.6328365321756877,-0.07927722270682445,-0.584644010972685,-0.06421042520716432,0.930105563763082,-0.8147400426846423,0.9293196166721077,0.0,-0.027790196065376475,0.0,-0.027790196065376475,-0.027790196065376475,-0.5513822883888317,-0.053318575828619756,-0.5270106420339441,-0.5589304546937768,0
-0.1122116557125499,0.0,0.0,-0.5195933406932144,0.8165947914369808,0.9159106197478905,0.9261720912305091,0.4831407412418238,0.9178692045913331,0.0,0.9708154407171783,0.9359632754767377,0.4349769040490581,0.0,0.48285045156112233,0.42611953705258193,-0.38317105041614513,-0.37003826866059114,-0.5886682612831956,-0.5862024633990887,-0.5396216296051537,-0.5303303299037192,-0.5194548674155881,-0.5885334159134965,-0.06817882426940206,-0.5391325325806896,-0.5813894776913264,-0.06478588421048871,-0.06367174056924735,-0.06650604661590843,-0.06705442414682562,0.0819600816201392,0.0,0.0,0.0,0.0,0.8249761409359249,0.9160980383428289,-0.37899906843015985,-0.36032844613715564,0.0,0.4349769040490581,0.7035530633244022,0.49778612260997007,0.05259571605307316,-0.2827988710866976,0.9172990963340726,0.0,0.9293196166721077,0.8669122394292218,0.0,0.0,0.0,1.0615950861718073,0.7075337254679366,0.9708154407171783,0.48285045156112233,0.0,0.0,0.0,0.6661038150211877,0.9333307759158864,-0.3765626427094599,-0.6328365321756877,-0.07927722270682445,-0.584644010972685,-0.06421042520716432,0.930105563763082,-0.8147400426846423,0.9293196166721077,0.0,-0.027790196065376475,0.0,-0.027790196065376475,-0.027790196065376475,-0.5513822883888317,-0.053318575828619756,-0.5270106420339441,-0.5589304546937768,0
-0.23004490708209147,0.0,0.0,-0.5171765587822424,1.4454666423137361,0.9159106197478905,0.9261720912305091,2.7349967178124115,0.9178692045913331,0.0,0.6287551979811209,0.8200779906713972,2.849308583289582,0.0,2.736382458759641,2.8692585107694564,-0.3500102646129046,-0.48805623658382896,-0.5881700918568,-0.5859901857626194,-0.5390242209045033,-0.1988625343522134,-0.5173198237663635,-0.5881927219335833,-0.06870157660051544,-0.5390199037156788,-0.5808828691072493,-0.06044337367389679,-0.0582446676449821,-0.06384182996714222,-0.0635800430383611,0.03477088215151506,0.0,0.0,0.0,0.0,1.4089291834025568,0.9160980383428289,-0.47734657580805534,-0.498168136502788,0.0,2.849308583289582,2.0388647058859637,2.6849823200482623,3.523357464861274,3.5360820082390974,0.9172990963340726,0.0,0.9293196166721077,1.1916082448228371,0.0,0.0,0.0,-0.941978738434139,2.0219194883011857,0.6287551979811209,2.736382458759641,0.0,0.0,0.0,2.2105148232791563,0.9333307759158864,-0.37389846757736805,-0.6328365321756877,-0.07927722270682445,-0.584644010972685,-0.06421042520716432,0.930105563763082,-0.8147400426846423,0.9293196166721077,0.0,-0.027790196065376475,0.0,-0.027790196065376475,-0.027790196065376475,-0.5513822883888317,-0.053318575828619756,-0.5270106420339441,-0.5589304546937768,1
0.14098376045340721,0.0,0.0,-0.5207421289739869,0.8165947914369808,0.9159106197478905,0.9261720912305091,0.4831407412418238,0.9178692045913331,0.0,0.9708154407171783,0.9359632754767377,0.4349769040490581,0.0,0.48285045156112233,0.42611953705258193,-0.23222058952609254,-0.19791547805038895,-0.5889786445009073,-0.58652538519482,-0.5400748549673046,-0.7105177652761948,-0.5208416517232414,-0.588955102636572,-0.07037052110249034,-0.5401308215182669,-0.5813026035259301,-0.06700210742816015,-0.06644147593716476,-0.06834887154503265,-0.06807710562949944,1.2970819679372108,0.0,0.0,0.0,0.0,0.8249761409359249,0.9160980383428289,-0.20847709557535973,-0.18685333742826823,0.0,0.4349769040490581,0.7035530633244022,0.49778612260997007,0.05259571605307316,-0.2827988710866976,0.9172990963340726,0.0,0.9293196166721077,0.8669122394292218,0.0,0.0,0.0,1.0615950861718073,0.7075337254679366,0.9708154407171783,0.48285045156112233,0.0,0.0,0.0,0.6661038150211877,0.9333307759158864,-0.3056289798175154,-0.6328365321756877,-0.07927722270682445,-0.584644010972685,-0.06421042520716432,0.930105563763082,-0.8147400426846423,0.9293196166721077,0.0,-0.027790196065376475,0.0,-0.027790196065376475,-0.027790196065376475,-0.5513822883888317,-0.053318575828619756,-0.5270106420339441,-0.5589304546937768,0
-0.45597312458402245,0.0,0.0,-0.5206424252581064,0.8165947914369808,0.9159106197478905,0.9261720912305091,0.4831407412418238,0.9178692045913331,0.0,0.9708154407171783,0.9359632754767377,0.4349769040490581,0.0,0.48285045156112233,0.42611953705258193,-0.25139304479843805,-0.21977706396002392,-0.5889517062384256,-0.5862932191314275,-0.539549537935904,-0.721117026180458,-0.5204818520709019,-0.5888456964834151,-0.06839460939850463,-0.5392939944922449,-0.5814310262052116,-0.06669455198848787,-0.06605710708295218,-0.06686179885167387,-0.06696271973842138,0.5196399066916281,0.0,0.0,0.0,0.0,0.8249761409359249,0.9160980383428289,-0.23013535903628038,-0.20888668330990529,0.0,0.4349769040490581,0.7035530633244022,0.49778612260997007,0.05259571605307316,-0.2827988710866976,0.9172990963340726,0.0,0.9293196166721077,0.8669122394292218,0.0,0.0,0.0,1.0615950861718073,0.7075337254679366,0.9708154407171783,0.48285045156112233,0.0,0.0,0.0,0.6661038150211877,0.9333307759158864,-0.3674143354544093,-0.6328365321756877,-0.07927722270682445,-0.584644010972685,-0.06421042520716432,0.930105563763082,-0.8147400426846423,0.9293196166721077,0.0,-0.027790196065376475,0.0,-0.027790196065376475,-0.027790196065376475,-0.5513822883888317,-0.053318575828619756,-0.5270106420339441,-0.5589304546937768,0
-1.2520779427212145,0.0,0.0,-0.5202251419601664,0.8165947914369808,0.9159106197478905,0.9261720912305091,0.4831407412418238,0.9178692045913331,0.0,0.9708154407171783,0.9359632754767377,0.4349769040490581,0.0,0.48285045156112233,0.42611953705258193,-0.31616116708616504,-0.29362957101822856,-0.5888389633292895,-0.5864544854258551,-0.5399389689718698,-0.7394248404696401,-0.5202931089450605,-0.5887883043786734,-0.06981378771106819,-0.5398272132734553,-0.5813087413745722,-0.06600039885446642,-0.06518958594576725,-0.06741283941451537,-0.06779920580624128,-0.6270576403959385,0.0,0.0,0.0,0.0,0.8249761409359249,0.9160980383428289,-0.3033010052896177,-0.28331942781234726,0.0,0.4349769040490581,0.7035530633244022,0.49778612260997007,0.05259571605307316,-0.2827988710866976,0.9172990963340726,0.0,0.9293196166721077,0.8669122394292218,0.0,0.0,0.0,1.0615950861718073,0.7075337254679366,0.9708154407171783,0.48285045156112233,0.0,0.0,0.0,0.6661038150211877,0.9333307759158864,-0.278242826621454,-0.6328365321756877,-0.07927722270682445,-0.584644010972685,-0.06421042520716432,0.930105563763082,-0.8147400426846423,0.9293196166721077,0.0,-0.027790196065376475,0.0,-0.027790196065376475,-0.027790196065376475,-0.5513822883888317,-0.053318575828619756,-0.5270106420339441,-0.5589304546937768,0
-1.3406963383792994,0.0,0.0,-0.5186691440729548,1.4454666423137361,0.9159106197478905,0.9261720912305091,2.7349967178124115,0.9178692045913331,0.0,0.6287551979811209,0.8200779906713972,2.849308583289582,0.0,2.736382458759641,2.8692585107694564,-0.23815869023572736,-0.41541091318244133,-0.5885330360910298,-0.585650100539959,-0.5381829247265612,-0.7066634885837354,-0.5184645469516141,-0.5884711874836492,-0.06657055838254411,-0.5380882671257528,-0.5813384863333764,-0.06308774243773475,-0.061549479918681455,-0.06579273675167807,-0.06534953279721087,3.289645915499865,0.0,0.0,0.0,0.0,1.4089291834025568,0.9160980383428289,-0.39883418684733274,-0.4316080670250986,0.0,2.849308583289582,2.0388647058859637,2.6849823200482623,3.523357464861274,3.5360820082390974,0.9172990963340726,0.0,0.9293196166721077,1.1916082448228371,0.0,0.0,0.0,-0.941978738434139,2.0219194883011857,0.6287551979811209,2.736382458759641,0.0,0.0,0.0,2.2105148232791563,0.9333307759158864,-0.33103659118753803,-0.6328365321756877,-0.07927722270682445,-0.584644010972685,-0.06421042520716432,0.930105563763082,-0.8147400426846423,0.9293196166721077,0.0,-0.027790196065376475,0.0,-0.027790196065376475,-0.027790196065376475,-0.5513822883888317,-0.053318575828619756,-0.5270106420339441,-0.5589304546937768,1
